page_id,ui_function,label_cs,binding_kind,backend_operation,permission,dashboard,dashboard_surface,chat,validation,audit,enabled_when,disabled_when,confirmation
configuration,config.rollback,Vrátit předchozí,CANONICAL_OPERATION,config.rollback,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,previous snapshot exists and rollback allowed,no snapshot/mixed manual-review state,IMPACT_PREVIEW
configuration,config.refresh,Obnovit účinný stav,CANONICAL_OPERATION,config.setting.read,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,always when authenticated,request pending,NONE
tests-api,test.runAll,Spustit vše,CANONICAL_OPERATION,selfTest.run.start,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,no conflicting exclusive run and platform admission ready,exclusive run/recovery barrier,NONE
tests-api,test.runSelected,Spustit vybrané,CANONICAL_OPERATION,selfTest.run.start,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,selection valid,empty/invalid selection,NONE
tests-api,test.cancel,Zrušit test,CANONICAL_OPERATION,selfTest.run.cancel,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,run cancellable,terminal/noncancellable,NONE
tests-api,api.execute,Odeslat API request,DYNAMIC_CANONICAL_DISPATCH,acceptance.run.cancel / acceptance.run.list / acceptance.run.start / agent.approval.approve / agent.approval.reject / agent.definition.create / agent.definition.list / agent.definition.patch / agent.definition.read / agent.eval.start / agent.evalRun.cases.read / agent.evalRun.read / agent.evalSuite.create / agent.evalSuite.list / agent.evalSuite.read / agent.memory.item.remove / agent.memory.read / agent.memory.write / agent.message.append / agent.repair.request / agent.revision.activate / agent.revision.compatibility / agent.revision.guardrail.list / agent.revision.handoff.list / agent.revision.list / agent.revision.promotionGate.list / agent.revision.publish / agent.revision.read / agent.revision.toolBinding.list / agent.revision.toolBinding.preview / agent.revision.validate / agent.revision.verify / agent.run.approval.list / agent.run.cancel / agent.run.checkpoint.list / agent.run.events.read / agent.run.handoff.list / agent.run.list / agent.run.pause / agent.run.resume / agent.run.start / agent.run.status / agent.run.toolCall.list / agent.session.close / agent.session.compact / agent.session.items.read / agent.session.list / agent.session.read / agent.trigger.create / agent.trigger.list / agent.trigger.patch / agent.trigger.remove / agentic.security.event.list / agentic.security.event.read / agentic.security.evidence.export / audit.archive.list / audit.event.list / audit.event.read / audit.integrity.read / audit.integrity.verify / audit.savedQuery.create / authority.actionPlan.list / authority.context.read / authority.intent.read / authority.lineage.graph / authority.lineage.resolve / backup.create / backup.list / backup.restore / backup.verify / binding.create / binding.list / binding.preview / binding.read / binding.remove / binding.replace / binding.test / browser.account.list / browser.account.logout / browser.account.metadata.patch / browser.account.read / browser.account.reauthenticate / browser.account.save / browser.account.verify / browser.action.attempt.list / browser.action.cancel / browser.action.reconcile / browser.action.resolveOutcome / browser.action.start / browser.action.status / browser.annotation.create / browser.auth.verify / browser.authAttempt.list / browser.automation.activate / browser.automation.artifact.list / browser.automation.artifact.read / browser.automation.authBinding.create / browser.automation.authBinding.list / browser.automation.cancel / browser.automation.create / browser.automation.createFromTeaching / browser.automation.disable / browser.automation.enable / browser.automation.list / browser.automation.metadata.patch / browser.automation.preflight / browser.automation.read / browser.automation.reauthenticate / browser.automation.reconcile / browser.automation.repair / browser.automation.revision.list / browser.automation.revision.publish / browser.automation.revision.read / browser.automation.rollback / browser.automation.run / browser.automation.run.list / browser.automation.run.read / browser.automation.run.step.list / browser.automation.schedule.create / browser.automation.schedule.list / browser.automation.schedule.patch / browser.automation.verify / browser.bridge.assign / browser.bridge.connection.list / browser.bridge.enroll / browser.bridge.list / browser.bridge.profile.list / browser.bridge.read / browser.bridge.release / browser.bridge.revoke / browser.bridge.rotateCertificate / browser.bridge.test / browser.challenge.resolve / browser.cleanup.resume / browser.confirmation.respond / browser.control.acquire / browser.control.read / browser.control.release / browser.control.transfer / browser.control.transfer.list / browser.dialog.respond / browser.document.list / browser.download.list / browser.focus.request / browser.frame.list / browser.navigation.list / browser.observation.request / browser.operationScope.set / browser.page.activate / browser.page.close / browser.page.list / browser.page.open / browser.page.read / browser.permission.respond / browser.preview.latest / browser.preview.resync / browser.preview.ticket.create / browser.research.cancel / browser.research.extract / browser.research.plan / browser.research.publish / browser.research.start / browser.research.verify / browser.run.manualReview / browser.runtimeBuild.verify / browser.session.artifact.list / browser.session.attach / browser.session.close / browser.session.create / browser.session.credentials.submit / browser.session.events.read / browser.session.list / browser.session.pause / browser.session.recover / browser.session.resume / browser.session.snapshot.read / browser.session.state / browser.state.activate / browser.state.capture / browser.state.invalidate / browser.state.verify / browser.stateBundle.list / browser.stateBundle.read / browser.target.list / browser.target.pick / browser.target.revalidate / browser.teaching.compile / browser.teaching.list / browser.teaching.read / browser.teaching.start / browser.teaching.stop / browser.upload.create / chat.ask / chat.browser.control.acquire / chat.browser.control.returnToAi / chat.browser.directive.compile / chat.browser.session.attach / chat.browser.session.create / chat.browser.session.list / chat.browser.target.attach / chat.command.execute / chat.conversation.cancel / chat.conversation.create / chat.conversation.list / chat.conversation.read / chat.message.append / chat.message.list / chat.response.stream / chat.turn.steer / component.activate / component.deregister / component.deregistration.preview / component.disable / component.e2e.start / component.enable / component.export / component.heartbeat.challenge / component.import / component.list / component.metadata.patch / component.quarantine / component.read / component.recertify / component.register / component.release.list / component.repair.request / component.restore / component.retire / component.revision.list / component.revision.publish / component.revision.read / component.rollback / component.state.request / component.suspend / component.suspension.set / component.usage.read / component.validate / component.verify / config.apply / config.export / config.import / config.rollback / config.setting.list / config.setting.read / config.setting.replace / config.setting.reset / config.validate / dashboard.events.read / dashboard.identityCards.list / dashboard.layout.replace / dashboard.topology.read / deployment.list / external.authBinding.create / external.authBinding.list / external.authBinding.patch / external.circuit.close / external.circuit.open / external.circuit.reset / external.request.list / external.target.create / external.target.list / external.target.patch / external.target.read / external.target.test / external.targetBinding.create / external.targetBinding.list / external.targetBinding.remove / external.webhook.list / external.webhook.test / generation.activationSet.read / generation.artifact.list / generation.artifactManifest.list / generation.authority.read / generation.blocker.list / generation.blocker.resolve / generation.capability.resolve / generation.capabilitySnapshot.list / generation.checkpoint.list / generation.contractCandidate.list / generation.fact.list / generation.job.cancel / generation.job.create / generation.job.events.read / generation.job.followUp / generation.job.list / generation.job.read / generation.job.resume / generation.job.retry / generation.job.snapshot.read / generation.message.append / generation.message.list / generation.ownerDecision.list / generation.phase.list / generation.phase.read / generation.plan.list / generation.plan.read / generation.plan.validate / generation.research.bind / generation.research.refresh / generation.source.add / generation.source.list / generation.source.read / generation.spec.approve / generation.spec.current / generation.spec.precheck / generation.spec.revision.list / generation.spec.revision.read / generation.toolEvent.list / generation.turn.interrupt / generation.turn.list / generation.validation.run / generation.validationRun.list / generation.validationRun.read / generation.workspace.file.list / generation.workspace.patch.list / generation.workspace.revision.list / generation.workspace.revision.read / log.correlation.read / log.export / log.query / log.stream / maintenance.service.restart / mcp.alias.create / mcp.alias.list / mcp.alias.preview / mcp.alias.remove / mcp.callRun.events.read / mcp.callRun.list / mcp.callRun.outcome.read / mcp.callRun.read / mcp.catalog.prompt.list / mcp.catalog.prompt.read / mcp.catalog.resource.list / mcp.catalog.resource.read / mcp.catalog.resourceTemplate.list / mcp.catalog.resourceTemplate.read / mcp.catalog.tool.callers.list / mcp.catalog.tool.list / mcp.catalog.tool.read / mcp.catalog.tool.register / mcp.catalog.tool.revision.list / mcp.catalog.tool.usage.read / mcp.contract.compatibility / mcp.contract.validate / mcp.discovery.snapshot / mcp.discovery.snapshot.diff / mcp.discovery.snapshot.list / mcp.discovery.snapshot.read / mcp.era.probe / mcp.input.respond / mcp.inputExchange.list / mcp.inputExchange.read / mcp.registrationProbe.list / mcp.requestEvent.list / mcp.requestEvent.raw.read / mcp.requestEvent.read / mcp.stateHandle.close / mcp.stateHandle.list / mcp.stateHandle.read / mcp.subscription.cancel / mcp.subscription.list / mcp.subscription.notifications.read / mcp.subscription.read / mcp.task.events.read / mcp.task.list / mcp.tools.cancel / mcp.tools.reconcile / mcp.wire.verify / monitor.alert.acknowledge / monitor.alert.close / monitor.alert.delivery.list / monitor.alert.list / monitor.alert.read / monitor.alert.suppress / monitor.channel.test / monitor.overview.read / monitor.probe.list / monitor.probe.request / monitor.profile.list / monitor.profile.replace / monitor.stateHistory.read / openai.modelCall.checkpoint.list / openai.modelCall.continuation.list / openai.modelCall.events.read / openai.modelCall.list / openai.modelCall.outputItem.list / openai.modelCall.read / openai.modelCall.reconcile / openai.modelCall.requestCancel / openai.modelCall.requestDescriptor.read / openai.modelCall.resumeStream / openai.modelCall.retrieve / openai.modelCall.toolDispatch.list / openai.modelCapability.list / openai.modelCapability.read / openai.modelCapability.refresh / operation.catalog.list / operation.invoke / owner.auth.logout / owner.mfa.enroll / owner.mfa.reset / owner.mfa.verify / owner.recoveryCodes.rotate / owner.security.read / owner.session.current / owner.session.list / owner.session.reauthenticate / owner.session.revoke / owner.session.revokeAll / owner.session.revokeOthers / ownerApiKey.read / ownerApiKey.reveal / ownerApiKey.rotate / ownerApiKey.session.exchange / ownerApiKey.usage.read / provenance.content.graph / provenance.content.read / provenance.valueDerivation.list / release.activate / release.list / release.read / release.rollback / runtime.boundary.evidence.read / runtime.boundary.verify / runtime.call.list / runtime.cleanup.read / runtime.connection.inspect / runtime.connection.list / runtime.drain / runtime.execution.list / runtime.execution.read / runtime.instance.list / runtime.instance.read / runtime.instance.reconcile / runtime.instance.restart / runtime.process.list / runtime.sandbox.read / runtime.workerHeartbeat.list / secret.bind / secret.binding.bulkApply / secret.binding.bulkPreview / secret.binding.list / secret.create / secret.delete / secret.export / secret.import / secret.list / secret.metadata.patch / secret.metadata.read / secret.password.generate / secret.resolve.test / secret.rotate / secret.unbind / secret.usage.read / secret.useContext.list / secret.value.read / secret.version.activate / secret.version.create / secret.version.list / selfTest.catalog.list / selfTest.evidence.export / selfTest.evidence.read / selfTest.faultCatalog.list / selfTest.model.list / selfTest.registeredElement.run / selfTest.run.cancel / selfTest.run.cleanup / selfTest.run.events.read / selfTest.run.history.read / selfTest.run.list / selfTest.run.replay / selfTest.run.shrink / selfTest.run.start / selfTest.run.status / system.capability.list / system.closure.read / system.health.read / system.readiness.read / system.recovery.read / system.version.read,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,method/path/body valid and operation exists,invalid/unknown operation/reserved fields,NONE
tests-api,test.export,Exportovat evidence,CANONICAL_OPERATION,selfTest.evidence.export,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,completed/current run has evidence,no evidence,NONE
security,security.mfaEnroll,Nastavit MFA,CANONICAL_OPERATION,owner.mfa.enroll,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,MFA enrollment permitted/current session reauthenticated,not permitted/re-auth required,NONE
security,security.mfaReset,Resetovat MFA,CANONICAL_OPERATION,owner.mfa.reset,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,current session reauthenticated and operation allowed,reauth missing/pending,EXPLICIT_CONFIRM
security,security.recovery,Zobrazit recovery stav,CANONICAL_OPERATION,owner.security.read,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,session meets sensitivity guard,reauth required,NONE
security,security.revokeSession,Revokovat relaci,CANONICAL_OPERATION,owner.session.revoke,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,selected revocable session exists,no selection/already revoked,EXPLICIT_CONFIRM
security,security.revokeOthers,Odhlásit ostatní relace,CANONICAL_OPERATION,owner.session.revokeOthers,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,other active sessions exist,none exist,EXPLICIT_CONFIRM
security,security.revokeAll,Odhlásit všechny relace,CANONICAL_OPERATION,owner.session.revokeAll,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,authenticated/re-authenticated,guard not met,EXPLICIT_CONFIRM
security,security.changePassword,Změnit heslo v aplikaci,FORBIDDEN,FORBIDDEN,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,NEVER,ALWAYS,NONE
releases,release.open,Otevřít release,CANONICAL_OPERATION,release.read,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,release exists,missing release,NONE
releases,release.activate,Aktivovat,CANONICAL_OPERATION,release.activate,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,release VALIDATED and all promotion gates PASS,candidate not validated/stale deps/acceptance fail,NONE
releases,release.rollback,Rollback,CANONICAL_OPERATION,release.rollback,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,valid rollback target and migration/runtime safety PASS,no valid point OR incompatible state,IMPACT_PREVIEW
releases,release.backup,Spustit backup,CANONICAL_OPERATION,backup.create,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,backup admission ready,backup conflict/capacity/recovery barrier,NONE
releases,release.restore,Obnovit ze zálohy,CANONICAL_OPERATION,backup.restore,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,selected backup verified and restore preflight PASS,unverified/stale/incompatible backup,MANDATORY_IMPACT_PREVIEW
releases,release.acceptance,Spustit acceptance,CANONICAL_OPERATION,acceptance.run.start,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,release deployed/candidate environment ready,environment not ready/run active,NONE
command-palette,palette.execute,Provést,DYNAMIC_CANONICAL_DISPATCH,acceptance.run.cancel / acceptance.run.list / acceptance.run.start / agent.approval.approve / agent.approval.reject / agent.definition.create / agent.definition.list / agent.definition.patch / agent.definition.read / agent.eval.start / agent.evalRun.cases.read / agent.evalRun.read / agent.evalSuite.create / agent.evalSuite.list / agent.evalSuite.read / agent.memory.item.remove / agent.memory.read / agent.memory.write / agent.message.append / agent.repair.request / agent.revision.activate / agent.revision.compatibility / agent.revision.guardrail.list / agent.revision.handoff.list / agent.revision.list / agent.revision.promotionGate.list / agent.revision.publish / agent.revision.read / agent.revision.toolBinding.list / agent.revision.toolBinding.preview / agent.revision.validate / agent.revision.verify / agent.run.approval.list / agent.run.cancel / agent.run.checkpoint.list / agent.run.events.read / agent.run.handoff.list / agent.run.list / agent.run.pause / agent.run.resume / agent.run.start / agent.run.status / agent.run.toolCall.list / agent.session.close / agent.session.compact / agent.session.items.read / agent.session.list / agent.session.read / agent.trigger.create / agent.trigger.list / agent.trigger.patch / agent.trigger.remove / agentic.security.event.list / agentic.security.event.read / agentic.security.evidence.export / audit.archive.list / audit.event.list / audit.event.read / audit.integrity.read / audit.integrity.verify / audit.savedQuery.create / authority.actionPlan.list / authority.context.read / authority.intent.read / authority.lineage.graph / authority.lineage.resolve / backup.create / backup.list / backup.restore / backup.verify / binding.create / binding.list / binding.preview / binding.read / binding.remove / binding.replace / binding.test / browser.account.list / browser.account.logout / browser.account.metadata.patch / browser.account.read / browser.account.reauthenticate / browser.account.save / browser.account.verify / browser.action.attempt.list / browser.action.cancel / browser.action.reconcile / browser.action.resolveOutcome / browser.action.start / browser.action.status / browser.annotation.create / browser.auth.verify / browser.authAttempt.list / browser.automation.activate / browser.automation.artifact.list / browser.automation.artifact.read / browser.automation.authBinding.create / browser.automation.authBinding.list / browser.automation.cancel / browser.automation.create / browser.automation.createFromTeaching / browser.automation.disable / browser.automation.enable / browser.automation.list / browser.automation.metadata.patch / browser.automation.preflight / browser.automation.read / browser.automation.reauthenticate / browser.automation.reconcile / browser.automation.repair / browser.automation.revision.list / browser.automation.revision.publish / browser.automation.revision.read / browser.automation.rollback / browser.automation.run / browser.automation.run.list / browser.automation.run.read / browser.automation.run.step.list / browser.automation.schedule.create / browser.automation.schedule.list / browser.automation.schedule.patch / browser.automation.verify / browser.bridge.assign / browser.bridge.connection.list / browser.bridge.enroll / browser.bridge.list / browser.bridge.profile.list / browser.bridge.read / browser.bridge.release / browser.bridge.revoke / browser.bridge.rotateCertificate / browser.bridge.test / browser.challenge.resolve / browser.cleanup.resume / browser.confirmation.respond / browser.control.acquire / browser.control.read / browser.control.release / browser.control.transfer / browser.control.transfer.list / browser.dialog.respond / browser.document.list / browser.download.list / browser.focus.request / browser.frame.list / browser.navigation.list / browser.observation.request / browser.operationScope.set / browser.page.activate / browser.page.close / browser.page.list / browser.page.open / browser.page.read / browser.permission.respond / browser.preview.latest / browser.preview.resync / browser.preview.ticket.create / browser.research.cancel / browser.research.extract / browser.research.plan / browser.research.publish / browser.research.start / browser.research.verify / browser.run.manualReview / browser.runtimeBuild.verify / browser.session.artifact.list / browser.session.attach / browser.session.close / browser.session.create / browser.session.credentials.submit / browser.session.events.read / browser.session.list / browser.session.pause / browser.session.recover / browser.session.resume / browser.session.snapshot.read / browser.session.state / browser.state.activate / browser.state.capture / browser.state.invalidate / browser.state.verify / browser.stateBundle.list / browser.stateBundle.read / browser.target.list / browser.target.pick / browser.target.revalidate / browser.teaching.compile / browser.teaching.list / browser.teaching.read / browser.teaching.start / browser.teaching.stop / browser.upload.create / chat.ask / chat.browser.control.acquire / chat.browser.control.returnToAi / chat.browser.directive.compile / chat.browser.session.attach / chat.browser.session.create / chat.browser.session.list / chat.browser.target.attach / chat.command.execute / chat.conversation.cancel / chat.conversation.create / chat.conversation.list / chat.conversation.read / chat.message.append / chat.message.list / chat.response.stream / chat.turn.steer / component.activate / component.deregister / component.deregistration.preview / component.disable / component.e2e.start / component.enable / component.export / component.heartbeat.challenge / component.import / component.list / component.metadata.patch / component.quarantine / component.read / component.recertify / component.register / component.release.list / component.repair.request / component.restore / component.retire / component.revision.list / component.revision.publish / component.revision.read / component.rollback / component.state.request / component.suspend / component.suspension.set / component.usage.read / component.validate / component.verify / config.apply / config.export / config.import / config.rollback / config.setting.list / config.setting.read / config.setting.replace / config.setting.reset / config.validate / dashboard.events.read / dashboard.identityCards.list / dashboard.layout.replace / dashboard.topology.read / deployment.list / external.authBinding.create / external.authBinding.list / external.authBinding.patch / external.circuit.close / external.circuit.open / external.circuit.reset / external.request.list / external.target.create / external.target.list / external.target.patch / external.target.read / external.target.test / external.targetBinding.create / external.targetBinding.list / external.targetBinding.remove / external.webhook.list / external.webhook.test / generation.activationSet.read / generation.artifact.list / generation.artifactManifest.list / generation.authority.read / generation.blocker.list / generation.blocker.resolve / generation.capability.resolve / generation.capabilitySnapshot.list / generation.checkpoint.list / generation.contractCandidate.list / generation.fact.list / generation.job.cancel / generation.job.create / generation.job.events.read / generation.job.followUp / generation.job.list / generation.job.read / generation.job.resume / generation.job.retry / generation.job.snapshot.read / generation.message.append / generation.message.list / generation.ownerDecision.list / generation.phase.list / generation.phase.read / generation.plan.list / generation.plan.read / generation.plan.validate / generation.research.bind / generation.research.refresh / generation.source.add / generation.source.list / generation.source.read / generation.spec.approve / generation.spec.current / generation.spec.precheck / generation.spec.revision.list / generation.spec.revision.read / generation.toolEvent.list / generation.turn.interrupt / generation.turn.list / generation.validation.run / generation.validationRun.list / generation.validationRun.read / generation.workspace.file.list / generation.workspace.patch.list / generation.workspace.revision.list / generation.workspace.revision.read / log.correlation.read / log.export / log.query / log.stream / maintenance.service.restart / mcp.alias.create / mcp.alias.list / mcp.alias.preview / mcp.alias.remove / mcp.callRun.events.read / mcp.callRun.list / mcp.callRun.outcome.read / mcp.callRun.read / mcp.catalog.prompt.list / mcp.catalog.prompt.read / mcp.catalog.resource.list / mcp.catalog.resource.read / mcp.catalog.resourceTemplate.list / mcp.catalog.resourceTemplate.read / mcp.catalog.tool.callers.list / mcp.catalog.tool.list / mcp.catalog.tool.read / mcp.catalog.tool.register / mcp.catalog.tool.revision.list / mcp.catalog.tool.usage.read / mcp.contract.compatibility / mcp.contract.validate / mcp.discovery.snapshot / mcp.discovery.snapshot.diff / mcp.discovery.snapshot.list / mcp.discovery.snapshot.read / mcp.era.probe / mcp.input.respond / mcp.inputExchange.list / mcp.inputExchange.read / mcp.registrationProbe.list / mcp.requestEvent.list / mcp.requestEvent.raw.read / mcp.requestEvent.read / mcp.stateHandle.close / mcp.stateHandle.list / mcp.stateHandle.read / mcp.subscription.cancel / mcp.subscription.list / mcp.subscription.notifications.read / mcp.subscription.read / mcp.task.events.read / mcp.task.list / mcp.tools.cancel / mcp.tools.reconcile / mcp.wire.verify / monitor.alert.acknowledge / monitor.alert.close / monitor.alert.delivery.list / monitor.alert.list / monitor.alert.read / monitor.alert.suppress / monitor.channel.test / monitor.overview.read / monitor.probe.list / monitor.probe.request / monitor.profile.list / monitor.profile.replace / monitor.stateHistory.read / openai.modelCall.checkpoint.list / openai.modelCall.continuation.list / openai.modelCall.events.read / openai.modelCall.list / openai.modelCall.outputItem.list / openai.modelCall.read / openai.modelCall.reconcile / openai.modelCall.requestCancel / openai.modelCall.requestDescriptor.read / openai.modelCall.resumeStream / openai.modelCall.retrieve / openai.modelCall.toolDispatch.list / openai.modelCapability.list / openai.modelCapability.read / openai.modelCapability.refresh / operation.catalog.list / operation.invoke / owner.auth.logout / owner.mfa.enroll / owner.mfa.reset / owner.mfa.verify / owner.recoveryCodes.rotate / owner.security.read / owner.session.current / owner.session.list / owner.session.reauthenticate / owner.session.revoke / owner.session.revokeAll / owner.session.revokeOthers / ownerApiKey.read / ownerApiKey.reveal / ownerApiKey.rotate / ownerApiKey.session.exchange / ownerApiKey.usage.read / provenance.content.graph / provenance.content.read / provenance.valueDerivation.list / release.activate / release.list / release.read / release.rollback / runtime.boundary.evidence.read / runtime.boundary.verify / runtime.call.list / runtime.cleanup.read / runtime.connection.inspect / runtime.connection.list / runtime.drain / runtime.execution.list / runtime.execution.read / runtime.instance.list / runtime.instance.read / runtime.instance.reconcile / runtime.instance.restart / runtime.process.list / runtime.sandbox.read / runtime.workerHeartbeat.list / secret.bind / secret.binding.bulkApply / secret.binding.bulkPreview / secret.binding.list / secret.create / secret.delete / secret.export / secret.import / secret.list / secret.metadata.patch / secret.metadata.read / secret.password.generate / secret.resolve.test / secret.rotate / secret.unbind / secret.usage.read / secret.useContext.list / secret.value.read / secret.version.activate / secret.version.create / secret.version.list / selfTest.catalog.list / selfTest.evidence.export / selfTest.evidence.read / selfTest.faultCatalog.list / selfTest.model.list / selfTest.registeredElement.run / selfTest.run.cancel / selfTest.run.cleanup / selfTest.run.events.read / selfTest.run.history.read / selfTest.run.list / selfTest.run.replay / selfTest.run.shrink / selfTest.run.start / selfTest.run.status / system.capability.list / system.closure.read / system.health.read / system.readiness.read / system.recovery.read / system.version.read,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,one result selected and action enabled,no selection OR action disabled; reason visible,NONE
command-palette,palette.close,Zavřít,CLIENT_ONLY,CLIENT_ONLY,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,NOT_DECLARED_IN_ACTION_RECORD,See binding and operation schema; semantic payload validation not proven by this projection,NOT_DECLARED_IN_ACTION_RECORD,always,never,NONE
